"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"fi-FI","70","src/content/articles/fi/performance/android-puhelimen-kaynnistaminen-vikasietotilaan-ja-milloin-sita-kannattaa-kayttaa.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/android-puhelimen-kaynnistaminen-vikasietotilaan-ja-milloin-sita-kannattaa-kayttaa/","slow phone and performance","P2","generic_internal_link_copy","akku, virrankulutus ja vianetsintä","Näin käynnistät Androidin vikasietotilaan, näet mitä se poistaa käytöstä ja selvität, aiheuttaako ongelman…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","69","src/content/articles/fi/performance/androidin-developer-options-asetukset-joilla-puhelin-voi-tuntua-nopeammalta.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/androidin-developer-options-asetukset-joilla-puhelin-voi-tuntua-nopeammalta/","slow phone and performance","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Mitkä Androidin Developer Options -asetukset voivat saada puhelimen tuntumaan nopeammalta, mitkä ovat…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","71","src/content/articles/fi/performance/androidin-valimuistiosion-tyhjentaminen.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/androidin-valimuistiosion-tyhjentaminen/","slow phone and performance","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Mitä Androidin välimuistiosion tyhjentäminen tekee, miten sitä voi kokeilla Samsung-puhelimessa ja mitä tehdä…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","72","src/content/articles/fi/performance/animaatioiden-vahentaminen-jotta-android-tuntuu-nopeammalta.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/animaatioiden-vahentaminen-jotta-android-tuntuu-nopeammalta/","slow phone and performance","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Näin vähennät Androidin animaatioita kehittäjäasetuksista, saavutettavuusasetuksista tai valmistajan omilla…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","68","src/content/articles/fi/performance/miksi-puhelin-hidastuu-paivityksen-jalkeen.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/miksi-puhelin-hidastuu-paivityksen-jalkeen/","slow phone and performance","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Miksi Android-puhelin voi tuntua hitaalta päivityksen jälkeen, milloin se on normaalia ja mitä tehdä, jos…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","74","src/content/articles/fi/performance/puhelin-kaynnistyy-jatkuvasti-uudelleen-syyt-ja-korjaukset.md","https://runcheckapp.com/fi/artikkelit/suorituskyky/puhelin-kaynnistyy-jatkuvasti-uudelleen-syyt-ja-korjaukset/","slow phone and performance","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Jos Android-puhelin käynnistyy itsestään uudelleen, näin erotat sovellusongelman, ohjelmistopäivityksen…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","136","src/content/articles/fi/physical-damage/haljennut-naytto-vaikuttaako-se-suorituskykyyn.md","https://runcheckapp.com/fi/artikkelit/fyysiset-vauriot/haljennut-naytto-vaikuttaako-se-suorituskykyyn/","repair and physical damage","P2","generic_internal_link_copy","akku, virrankulutus ja vianetsintä","Haljennut puhelimen näyttö ei hidasta suoritinta suoraan, mutta se voi aiheuttaa kosketusongelmia, akun…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","137","src/content/articles/fi/physical-damage/nain-puhdistat-puhelimen-oikein-vahingoittamatta-sita.md","https://runcheckapp.com/fi/artikkelit/fyysiset-vauriot/nain-puhdistat-puhelimen-oikein-vahingoittamatta-sita/","repair and physical damage","P2","generic_internal_link_copy","laitteisto, testaus ja diagnostiikka","Näin puhdistat Android-puhelimen näytön, rungon, portit, kaiuttimet ja suojakuoren turvallisesti…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","135","src/content/articles/fi/physical-damage/nain-tarkistat-onko-puhelimen-runko-vaantynyt.md","https://runcheckapp.com/fi/artikkelit/fyysiset-vauriot/nain-tarkistat-onko-puhelimen-runko-vaantynyt/","repair and physical damage","P2","generic_internal_link_copy","laitteisto, vauriot ja korjaaminen","Vääntynyt puhelimen runko voi nostaa näyttöä, aiheuttaa kosketusongelmia, heikentää vedenkestävyyttä ja…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","134","src/content/articles/fi/physical-damage/onko-puhelimen-nayton-kiinnipalaminen-pysyvaa.md","https://runcheckapp.com/fi/artikkelit/fyysiset-vauriot/onko-puhelimen-nayton-kiinnipalaminen-pysyvaa/","repair and physical damage","P2","generic_internal_link_copy","laitteisto, vauriot ja korjaaminen","Todellinen OLED- tai AMOLED-näytön kiinnipalaminen on yleensä pysyvää, mutta samalta näyttävä tilapäinen…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","133","src/content/articles/fi/physical-damage/puhelin-kastui-mita-tehda-ja-mita-valttaa.md","https://runcheckapp.com/fi/artikkelit/fyysiset-vauriot/puhelin-kastui-mita-tehda-ja-mita-valttaa/","repair and physical damage","P2","generic_internal_link_copy","laitteisto, vauriot ja korjaaminen","Vaiheittaiset ohjeet kastuneen Android-puhelimen käsittelyyn, mukaan lukien toimivat keinot, vahinkoa…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","127","src/content/articles/fi/software/mitka-luvat-androidissa-kannattaa-sallia.md","https://runcheckapp.com/fi/artikkelit/ohjelmisto/mitka-luvat-androidissa-kannattaa-sallia/","security, factory reset and FRP","P2","generic_internal_link_copy","android, käyttöoikeudet ja yksityisyys","Helpoin sääntö Androidin sovelluslupiin on tämä: jos lupa ei liity toimintoon, jota juuri yritit käyttää, estä…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","125","src/content/articles/fi/software/nain-tarkistat-onko-puhelimessa-haittaohjelma.md","https://runcheckapp.com/fi/artikkelit/ohjelmisto/nain-tarkistat-onko-puhelimessa-haittaohjelma/","security, factory reset and FRP","P2","generic_internal_link_copy","android, haittaohjelmat ja tietoturva","Käytät puhelinta tavalliseen tapaan, mutta sitten akku alkaa tyhjentyä nopeasti, aloitusnäytölle ilmestyy…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","87","src/content/articles/fi/storage/miksi-puhelin-vaittaa-tallennustilan-olevan-taynna-vaikka-se-ei-nayta-silta.md","https://runcheckapp.com/fi/artikkelit/tallennustila/miksi-puhelin-vaittaa-tallennustilan-olevan-taynna-vaikka-se-ei-nayta-silta/","storage and freeing space","P2","generic_internal_link_copy","tallennustila, android ja siivous","Tavallinen tukitapaus etenee näin: käyttäjä poistaa joukon videoita, tarkistaa puhelimen tallennustilan ja…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","81","src/content/articles/fi/storage/mita-tapahtuu-kun-puhelimen-tallennustila-tayttyy.md","https://runcheckapp.com/fi/artikkelit/tallennustila/mita-tapahtuu-kun-puhelimen-tallennustila-tayttyy/","storage and freeing space","P2","generic_internal_link_copy","suorituskyky, nopeus ja android","Metakuvaus: Täysi Android-puhelin voi pettää aivan tavallisissa tehtävissä: kamera antaa virheitä, sovellukset…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","80","src/content/articles/fi/storage/nain-tarkistat-android-puhelimen-tallennustilan-kunnon.md","https://runcheckapp.com/fi/artikkelit/tallennustila/nain-tarkistat-android-puhelimen-tallennustilan-kunnon/","storage and freeing space","P2","generic_internal_link_copy","tallennustila, android ja siivous","Metakuvaus: Android-puhelimen tallennuspiiri kuluu ajan myötä, mutta useimmat puhelimet eivät näytä sille…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","79","src/content/articles/fi/storage/nain-vapautat-androidin-tallennustilaa-menettamatta-tarkeaa-sisaltoa.md","https://runcheckapp.com/fi/artikkelit/tallennustila/nain-vapautat-androidin-tallennustilaa-menettamatta-tarkeaa-sisaltoa/","storage and freeing space","P2","generic_internal_link_copy","tallennustila, android ja siivous","Käytännöllisiä tapoja vapauttaa Androidin tallennustilaa poistamatta tärkeitä kuvia, sovelluksia tai…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","53","src/content/articles/fi/thermal/miksi-android-puhelin-ylikuumenee-ja-miten-sen-lampotilan-voi-tarkistaa.md","https://runcheckapp.com/fi/artikkelit/kuumeneminen/miksi-android-puhelin-ylikuumenee-ja-miten-sen-lampotilan-voi-tarkistaa/","heat and overheating","P2","generic_internal_link_copy","lämpötila, kuumeneminen ja android","Näin tarkistat Android-puhelimen lämpötilan, tulkitset turvallisia akun lämpötiloja ja ymmärrät, miten Android…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","54","src/content/articles/fi/thermal/nain-jaahdytat-ylikuumenevan-puhelimen.md","https://runcheckapp.com/fi/artikkelit/kuumeneminen/nain-jaahdytat-ylikuumenevan-puhelimen/","heat and overheating","P2","generic_internal_link_copy","lataaminen, akku ja android","Turvalliset keinot jäähdyttää ylikuumeneva Android-puhelin, vältettävät menetelmät, milloin lämpö on normaalia…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fi-FI","60","src/content/articles/fi/thermal/voiko-puhelimen-suojakuori-aiheuttaa-ylikuumenemista.md","https://runcheckapp.com/fi/artikkelit/kuumeneminen/voiko-puhelimen-suojakuori-aiheuttaa-ylikuumenemista/","heat and overheating","P2","generic_internal_link_copy","lämpötila, kuumeneminen ja android","Suojakuori ei tuota lämpöä, mutta paksu TPU-, silikoni-, iskunkestävä tai lompakkomallinen kuori voi pidättää…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","27","src/content/articles/fr/battery/batterie-android-qui-se-decharge-apres-une-mise-a-jour-que-faire.md","https://runcheckapp.com/fr/articles/batterie/batterie-android-qui-se-decharge-apres-une-mise-a-jour-que-faire/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Vous installez une grosse mise à jour Android le soir, vous débranchez le téléphone le matin et, à l'heure du…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","20","src/content/articles/fr/battery/batteries-silicium-carbone-plus-de-capacite-dans-les-smartphones-android-avec-une.md","https://runcheckapp.com/fr/articles/batterie/batteries-silicium-carbone-plus-de-capacite-dans-les-smartphones-android-avec-une/","battery health and capacity","P2","generic_internal_link_copy","technologie-des-batteries, science et guide","Prenez un modèle Android haut de gamme de 2026 signé OnePlus, Xiaomi, Honor ou Motorola, selon le marché, et…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","33","src/content/articles/fr/battery/ces-reglages-android-discrets-qui-vident-la-batterie.md","https://runcheckapp.com/fr/articles/batterie/ces-reglages-android-discrets-qui-vident-la-batterie/","fast battery drain","P2","generic_internal_link_copy","android, mises-a-jour et securite","Android peut continuer à rechercher des réseaux Wi-Fi et des appareils Bluetooth, synchroniser des données…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","19","src/content/articles/fr/battery/comment-fonctionnent-les-batteries-lithium-ion-des-telephones-et-pourquoi-elles-se.md","https://runcheckapp.com/fr/articles/batterie/comment-fonctionnent-les-batteries-lithium-ion-des-telephones-et-pourquoi-elles-se/","battery health and capacity","P2","generic_internal_link_copy","technologie-des-batteries, science et guide","De nombreux conseils en ligne présentent le lithium-ion comme une technologie fragile, comme si une seule nuit…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","14","src/content/articles/fr/battery/comment-lire-les-statistiques-d-utilisation-de-la-batterie-sur-android.md","https://runcheckapp.com/fr/articles/batterie/comment-lire-les-statistiques-d-utilisation-de-la-batterie-sur-android/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Les statistiques d'utilisation de la batterie Android indiquent quelles applications et quels services…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","17","src/content/articles/fr/battery/comment-savoir-si-la-batterie-de-votre-telephone-doit-etre-remplacee.md","https://runcheckapp.com/fr/articles/batterie/comment-savoir-si-la-batterie-de-votre-telephone-doit-etre-remplacee/","fast battery drain","P2","generic_internal_link_copy","batterie, etat et diagnostic","Comment savoir si la cellule est réellement usée, plutôt que de confondre son état avec une application qui…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","25","src/content/articles/fr/battery/comment-trouver-une-consommation-de-batterie-cachee-sur-android.md","https://runcheckapp.com/fr/articles/batterie/comment-trouver-une-consommation-de-batterie-cachee-sur-android/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Pourquoi l'écran de batterie accuse-t-il Système Android ou Services Google Play alors que le vrai problème…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","36","src/content/articles/fr/battery/comment-utiliser-l-economiseur-de-batterie-sans-perdre-les-fonctions-dont-vous-avez-besoin.md","https://runcheckapp.com/fr/articles/batterie/comment-utiliser-l-economiseur-de-batterie-sans-perdre-les-fonctions-dont-vous-avez-besoin/","fast battery drain","P2","generic_internal_link_copy","batterie, optimisation et android","L'Économiseur de batterie d'Android peut prolonger une charge faible en limitant l'activité en arrière-plan…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","12","src/content/articles/fr/battery/comment-verifier-le-nombre-de-cycles-de-batterie-sur-android.md","https://runcheckapp.com/fr/articles/batterie/comment-verifier-le-nombre-de-cycles-de-batterie-sur-android/","battery health and capacity","P2","generic_internal_link_copy","batterie, etat et diagnostic","Le nombre de cycles indique combien de cycles complets de charge et de décharge la batterie a accumulés depuis…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","15","src/content/articles/fr/battery/etalonnage-de-la-batterie-android-est-ce-vraiment-utile.md","https://runcheckapp.com/fr/articles/batterie/etalonnage-de-la-batterie-android-est-ce-vraiment-utile/","battery health and capacity","P2","generic_internal_link_copy","batterie, etat et diagnostic","L'étalonnage d'une batterie Android ne restaure pas sa capacité perdue, mais il peut parfois corriger un…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","28","src/content/articles/fr/battery/la-5g-decharge-t-elle-plus-vite-la-batterie-que-la-4g.md","https://runcheckapp.com/fr/articles/batterie/la-5g-decharge-t-elle-plus-vite-la-batterie-que-la-4g/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Méta-description : La 5G peut consommer plus de batterie que la 4G LTE, mais l'écart dépend de la puissance du…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","23","src/content/articles/fr/battery/la-batterie-du-telephone-se-decharge-pendant-la-nuit-causes-et-solutions.md","https://runcheckapp.com/fr/articles/batterie/la-batterie-du-telephone-se-decharge-pendant-la-nuit-causes-et-solutions/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Vous vous couchez avec 62 % de batterie, vous vous réveillez avec 41 %, et le téléphone est resté posé face…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","34","src/content/articles/fr/battery/le-mode-doze-d-android-explique-comment-le-telephone-economise-la-batterie-pendant-son.md","https://runcheckapp.com/fr/articles/batterie/le-mode-doze-d-android-explique-comment-le-telephone-economise-la-batterie-pendant-son/","fast battery drain","P2","generic_internal_link_copy","batterie, optimisation et android","Le mode Doze d'Android réduit la décharge en veille en retardant certaines tâches en arrière-plan lorsque le…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","29","src/content/articles/fr/battery/le-mode-sombre-economise-t-il-vraiment-la-batterie.md","https://runcheckapp.com/fr/articles/batterie/le-mode-sombre-economise-t-il-vraiment-la-batterie/","fast battery drain","P2","generic_internal_link_copy","batterie, mythes et android","Méta-description : Le mode sombre économise de la batterie sur les écrans OLED, car les pixels noirs…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","31","src/content/articles/fr/battery/pourquoi-la-batterie-de-mon-telephone-se-decharge-t-elle-vite-par-temps-froid.md","https://runcheckapp.com/fr/articles/batterie/pourquoi-la-batterie-de-mon-telephone-se-decharge-t-elle-vite-par-temps-froid/","fast battery drain","P2","generic_internal_link_copy","batterie, etat et diagnostic","Le froid ralentit les batteries lithium-ion, réduit leur capacité utilisable et peut fausser le pourcentage…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","35","src/content/articles/fr/battery/que-sont-les-wake-locks-et-comment-vident-ils-la-batterie.md","https://runcheckapp.com/fr/articles/batterie/que-sont-les-wake-locks-et-comment-vident-ils-la-batterie/","fast battery drain","P2","generic_internal_link_copy","batterie, consommation et depannage","Les wake locks permettent aux applications Android de maintenir le processeur actif après l'extinction de…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","30","src/content/articles/fr/battery/un-taux-de-rafraichissement-eleve-decharge-t-il-plus-vite-la-batterie.md","https://runcheckapp.com/fr/articles/batterie/un-taux-de-rafraichissement-eleve-decharge-t-il-plus-vite-la-batterie/","fast battery drain","P2","generic_internal_link_copy","batterie, mythes et android","Méta-description : Un écran 120 Hz peut consommer plus de batterie qu'un écran 60 Hz, surtout avec une…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","158","src/content/articles/fr/brands/application-de-depannage-pixel-ce-qu-elle-fait-et-comment-l-utiliser.md","https://runcheckapp.com/fr/articles/guides-par-marque/application-de-depannage-pixel-ce-qu-elle-fait-et-comment-l-utiliser/","Android settings and diagnostics","P2","generic_internal_link_copy","fabricant, android et diagnostic","L'application de dépannage Pixel et les diagnostics associés peuvent vérifier la batterie, la charge, la…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","154","src/content/articles/fr/brands/comprendre-les-diagnostics-de-batterie-des-google-pixel.md","https://runcheckapp.com/fr/articles/guides-par-marque/comprendre-les-diagnostics-de-batterie-des-google-pixel/","Android settings and diagnostics","P2","generic_internal_link_copy","batterie, etat et diagnostic","Comment savoir si la batterie d'un Pixel est réellement usée, plutôt que malmenée par une application…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","156","src/content/articles/fr/brands/etat-de-la-batterie-oneplus-et-charge-optimisee.md","https://runcheckapp.com/fr/articles/guides-par-marque/etat-de-la-batterie-oneplus-et-charge-optimisee/","Android settings and diagnostics","P2","generic_internal_link_copy","batterie, etat et diagnostic","Vous branchez un OnePlus récent, détournez les yeux quelques minutes, et la batterie est passée de 20 % à 60…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","157","src/content/articles/fr/brands/maintenance-de-l-appareil-samsung-ce-qu-elle-fait-et-ce-que-vous-pouvez-ignorer.md","https://runcheckapp.com/fr/articles/guides-par-marque/maintenance-de-l-appareil-samsung-ce-qu-elle-fait-et-ce-que-vous-pouvez-ignorer/","Android settings and diagnostics","P2","generic_internal_link_copy","stockage, android et nettoyage","Vous essayez de libérer de l'espace avant un voyage, votre Galaxy vous avertit que le stockage est presque…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","160","src/content/articles/fr/brands/menu-de-diagnostic-samsung-0-guide-complet.md","https://runcheckapp.com/fr/articles/guides-par-marque/menu-de-diagnostic-samsung-0-guide-complet/","Android settings and diagnostics","P2","generic_internal_link_copy","fabricant, android et diagnostic","Le code Samsung #0# peut ouvrir un menu de diagnostic caché pour tester l'écran, le tactile, les capteurs, les…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","141","src/content/articles/fr/buying-selling/comment-evaluer-un-smartphone-d-occasion-avant-de-l-acheter.md","https://runcheckapp.com/fr/articles/achat-et-revente/comment-evaluer-un-smartphone-d-occasion-avant-de-l-acheter/","buying used or refurbished phones","P2","generic_internal_link_copy","comparaison, applications et android","Guide étape par étape pour évaluer un smartphone Android d'occasion avant l'achat, avec vérification de…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","144","src/content/articles/fr/buying-selling/comment-tirer-le-meilleur-prix-de-votre-ancien-smartphone-android.md","https://runcheckapp.com/fr/articles/achat-et-revente/comment-tirer-le-meilleur-prix-de-votre-ancien-smartphone-android/","buying used or refurbished phones","P2","generic_internal_link_copy","guide-d-achat, android et comparaison","Vous effacez votre ancien Galaxy, vous le rangez dans un tiroir « pour une semaine » et, six mois plus tard…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","4","src/content/articles/fr/buying-selling/quand-faut-il-remplacer-votre-telephone-plutot-que-le-reparer.md","https://runcheckapp.com/fr/articles/achat-et-revente/quand-faut-il-remplacer-votre-telephone-plutot-que-le-reparer/","repair, warranty and consumer decisions","P2","generic_internal_link_copy","android, mises-a-jour et securite","Si la réparation coûte moins d'un tiers du prix d'un téléphone de remplacement et que l'appareil dispose…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
